id,paragraphs
812,otto men leave viserys hold private audience master law lyonel strong wanting impartial opinion prospective marriage laena velaryon express discomfort marrying twelve year old lord lyonel state marry pointing strengthening alliance house velaryon could temper corlys bitterness great council decision unify last descendant valyria ensure crown access velaryon fleet situation stepstones deteriorate open war meeting interrupted ser steffon darklyn kingsguard announcing rhaenyra returned dragonstone much viserys shock confusion 4
813,viserys rhaenyra brought chamber angrily chides going dragonstone without crown leave putting danger reminding heir calmed however rhaenyra point retrieved stolen egg without bloodshed speak aemma time bonding shared grief viserys note rhaenyra inherited lot reluctantly broach topic prospective remarriage viserys emphasizes could never replace aemma rhaenyra heir anything happen house targaryen could come end though viserys insists replace rhaenyra heir even new wife give son must ensure continuation line rhaenyra assures understands king viserys first duty realm aemma would understood well 4
814,viserys call small council meeting next morning announces everyone shock intends marry alicent hightower lord corlys enraged perceived insult family protest decision viserys reminds king causing corlys storm viserys surprise shocked hurt rhaenyra shortly follows 4
815,year marriage alicent give son name aegon aegon second nameday viserys organizes royal hunt kingswood excited leave politics court behind party prepares departure new master ship ser tyland lannister counsel send aid prince daemon lord corlys effort retake stepstones crabfeeder viserys however preoccupied absence daughter demand know rhaenyra 5
816,hunting party departs viserys ride royal carriage pregnant queen alicent child rhaenyra aegon viserys excited prospect entire family riding hunt together rhaenyra still angry alicent responds coldly desire join hunt though reminds duty princess 5
817,upon arriving kingswood viserys emerges carriage followed alicent baby aegon several gathered lord lady notably lord hobert hightower applaud hail second name 5
818,proposed jason lannister rhaenyra furiously confronts viserys accusing trying marry great house like prize viserys reminds age tried talk countless proposal received hand refused discus rhaenyra claim desire marry viserys shout even tradition duty causing whole crowd gathered tent look direction argument interrupted otto hightower informing viserys white hart spotted regal portent aegon nameday claim viserys notice rhaenyra left 5
819,viserys informed royal huntsman ser howland sharp white hart fresh droppings found half league east trail sharp reminds viserys white hart symbol royalty westeros dragon came otto comment significance creature appearing prince aegon nameday 5
820,night viserys doubtful conflicted choice heir drink several cup wine approached jason lannister gift spear forged golden gallery casterly rock honor prince aegon hope might provide killing stroke white hart viserys thanks gift becomes annoyed jason asks rhaenyra hand jason tell viserys many lord assumed would name aegon heir viserys reminds name rhaenyra heir whim viserys approached otto informs long white hart cornered asks think jason proposal viserys remark man pride pride otto reminds rhaenyra command viserys reply desire command daughter simply want happy otto suggests marry rhaenyra brother prince aegon viserys refuse aegon two year old otto continues press matter viserys laugh exasperation come hunt instead still suffocated politics otto leaf viserys continues drown wine approached lord lyonel strong informs sent rider find rhaenyra ser criston also went viserys quite drunk vent frustration able control daughter lyonel reminds even king jaehaerys trouble controlling child especially daughter lyonel offer advice matter finding match rhaenyra viserys assumes propose son ser harwin strong match surprise however lyonel thing instead suggesting married laenor velaryon son lord corlys valyrian blood union could help sate corlys mend widened rift house viserys leaf tent giving lyonel grateful pat shoulder 5
821,viserys continues drinking front pyre joined alicent spill feeling telling dragon dream placing son upon iron throne expressing tremendous guilt causing wife death pursuit dream say named rhaenyra heir mean setting thing right never imagined would remarry son wonder wrong name rhaenyra heir 5
822,next morning hunting party successfully captured stag viserys relief white one therefore sign chose wrong using jason lannister spear viserys kill restrained animal great difficulty reluctance spear botching first attempt party applauds afterwards 5
823,later viserys rest party watch surprise rhaenyra return camp boar ser criston cole killed 5
824,night hunting party return king landing viserys hungover drinking visited alicent chamber discus matter rhaenyra betrothal alicent telling viserys marry unless think choice alicent discovers letter viserys sent vaemond velaryon brother lord corlys informing fighting stepstones going poorly pleading aid viserys reluctant send long would make look weak remark forever doomed anger one person pleasing another alicent simplifies problem king viserys must serve realm realm benefit crabfeeder vanquished sufficiently sway viserys 5
825,next morning viserys summons rhaenyra small council chamber sends ser addam stepstones letter promising send ten ship two thousand men aid rhaenyra accuses viserys wanting replace aegon boy always wanted viserys assures intention want see happy reminds always understood necessity ruler marrying advantage rhaenyra retort truly advantage would married laena velaryon point viserys concedes tell must marry produce offspring strengthen claim allows choose match rhaenyra begin leave viserys assures waver one time supplanted heir swearing memory mother 5
826,alicent later give viserys daughter name helaena 6
827,time later crowd assembles iron throne viserys put full regalia welcome back brother daemon victory stepstones shocked annoyed see rhaenyra supposed tour find husband worked hard arrange daemon enters room carrying sword dark sister crabfeeder hammer also wearing crown made bone driftwood viserys comment crown daemon tell named king narrow sea defeating triarchy however say know one true king kneel viserys giving crown stepstones viserys asks lord corlys daemon tell sailed home driftmark daemon claim two thousand dead triarchy corsair staked sand warning anyone else might challenge coming throne viserys order daemon rise embrace brother entire court applauds reconciliation 6
828,viserys hold feast daemon honor red keep godswood share happy story brother seen year good naturedly admits daemon always mother favorite like warrior rule breaker care custom tradition alicent asks daemon would like see new tapestry norvos qohor display gallery viserys laugh suggestion daemon interest thing rhaenyra say would like see viserys tersely excuse 6
829,small council meeting tyland lannister give viserys troubling news velaryon fleet hold stepstones lord corlys control vital shipping lane going giving considerable leverage crown viserys believe corlys still upset spurning marriage alliance laena many year mellos point corlys proud man whose pride wounded otto hightower reveals situation worse according brother oldtown lord corlys plan marry laena son sealord braavos potential alliance would necessitate crown making marriage pact 6
830,night viserys take bath infection suffering stopped amputating two finger slowed sore back slightly worse alicent dismisses handmaiden bathe viserys sore commenting touch feel far kinder later viserys summons alicent chamber two sex though alicent receives pleasure 6
831,early next morning viserys woken otto hightower delivers troubling news rhaenyra spotted pleasure house previous night alarm viserys otto go say coupling brothel looking uncle daemon viserys incredulous say must lie demanding know responsible gossip take eye redirects anger otto accusing ambitious would daughter stalked spy destroy reputation otto try deny viserys refuse believe ordering otto otto leaf viserys turn find alicent overheard conversation 6
832,several hour later viserys daemon seized kingsguard drag hungover daemon iron throne throw floor leave viserys walk confront brother accusing defiling daughter kicking rib deny daemon reminds viserys visited brothel street silk rhaenyra age viserys responds young men whereas rhaenyra girl daemon counter rhaenyra legally woman grown half sarcastically say better first experience random whore enraged viserys demand know lord would wed condition daemon say matter lord want viserys dragon word law viserys angrily say disinherit rhaenyra daemon daemon brazenly say wed viserys stifle laugh absurdity daemon already married rhea royce daemon point aegon conqueror took second wife viserys insulted draw valyrian steel dagger hold daemon throat kneeling chest saying conqueror plague upon house daemon continues insist viserys give rhaenyra together restore house targaryen proper glory viserys bitterly accuses wanting throne daughter viserys rise dismissively tell daemon go back vale lawful wife try restore scrap honor may left make difference never want see daemon 6
833,chamber rattled viserys look balcony city alicent brings cup wine tell talked rhaenyra denied sex daemon known deceitful whereas daemon rarely tell full truth thus likely lying sex rhaenyra viserys baffled daemon claiming thing could possibly serve alicent suggests daemon entire goal simply taunt older brother disinheriting viserys say whatever happened still sense rhaenyra innocent wrongdoing alicent earnestly insists rhaenyra swore remains maiden belief 6
834,night viserys summons rhaenyra quarter show valyrian steel dagger heating brazier fire explains dagger carried aegon conqueror generation aenar targaryen left valyria viserys explains aegon conqueror died realized apocalyptic winter saw dragon dream would happen lifetime sought pas warning future generation dynasty addition passing story king heir aegon also commissioned last old valyrian pyromancer etch hidden message onto personal dagger visible heated red hot hand heated dagger rhaenyra read high valyrian glyph blood come prince promised song ice fire viserys say responsibility handed rhaenyra burden knowledge larger throne desire say given chance defend reply truth matter perception rhaenyra protest born man could bed whomever wanted even father dozen bastard one court would blink eye viserys bluntly tell right born woman mean say jaehaerys would disinherited luxury duty hold realm together preparation doom aegon foresaw verge civil war house velaryon marriage alliance family needed reunite rest realm command rhaenyra marry corlys son laenor velaryon match know corlys accept rhaenyra named heir iron throne rhaenyra begrudgingly accepts match condition viserys dismisses otto hightower hand king viserys first scoff every lord council self interested somehow otto rhaenyra insists otto self interested would indeed jeopardize stability realm goal put heir hightower blood throne reluctant viserys blind otto constant attempt manipulation year grudgingly relents 6
835,later viserys summons otto small council chamber immediately launch story father baelon targaryen died five day king jaehaerys named hand otto took place wonder long took otto start choosing interest king viserys say alicent get worst grief aemma died realizes otto set wife put blood iron throne otto insists alicent love know viserys love viserys deny say otto interest longer align realm pained viserys say crown realm owe otto great debt never repaid longer trust judgement dismisses otto hand king remove pin office 6
836,viserys mellos deliver bottle moon tea rhaenyra rid unwanted consequence whatever sexual encounter may 6
837,otto hightower dismissed viserys appoints lord lyonel strong hand king later sail driftmark seat house velaryon discus marriage alliance rhaenyra ser laenor velaryon eldest son lord corlys velaryon way driftmark viserys becomes seasick health begin worsen land spicetown go rest way high tide wheelhouse royal party greeted laena velaryon tell viserys corlys tired recent voyage meet lyonel voice apparent insult lord driftmark personally greet king viserys take viserys proceeds hall nine castle main hall corlys receives seated driftwood throne amused king came discus marriage alliance corlys informs viserys death rhea royce rhaenys enters hall making note viserys lost finger deteriorating health meeting marriage proposal discussed corlys agrees term laenor rhaenyra child take surname velaryon viserys comment fact velaryon would sit iron throne rhaenyra insists laenor eldest child take throne take name targaryen corlys agrees term viserys begin coughing violently insists tired leaf shortly thereafter 7
838,viserys return king landing marriage secured upon entering red keep courtyard collapse soon dismount carriage rushed private chamber attended maesters taking bath viserys told amputation two finger left hand slowed infection year later spreading grand maester mellos insists additional leechings maester orwyle suggests alternative treatment mixing new medicine poultice mellos dismisses idea claiming leechings always brought king relief mellos leaf orwyle provides lyonel new medicine help king sleep departing alone lyonel viserys lament wish would tested reign confides lyonel afraid remembered since never embarked great conquest also never suffered major defeat lyonel note many would consider good legacy pained viserys smile remark peaceful uneventful reign rarely made great song sung feast ponders whether would different man allowed rise occasion crisis youth lyonel say many yearn tested faced crisis men would wish never came viserys respect hand honesty help think different life may 7
839,later royal wedding ceremony begin starting grand feast red keep followed planned seven day tournament spectacle finally ending wedding ceremony feast attended envoy major noble house held throne room viserys seated next rhaenyra middle high table front throne receive group lord including jason lannister lord hobert hightower long entourage house velaryon enters corlys rhaenys laena laenor ser vaemond take seat one side high table surprise grab attendant daemon enters distance behind velaryons despite fact viserys exiled daemon forbade return moment tension viserys silently welcome brother order another chair brought high table daemon next lyonel strong opposite side velaryons moment daemon passed viserys rise give speech praise house velaryon crown faithful powerful ally marriage unite family one 7
840,viserys conduct speech alicent arrives dressed green intentionally interrupting reach high table give viserys curt peck cheek viserys return speech concluding hope velaryons followed targaryens since age dragon valyria new union usher second age dragon westeros 7
841,viserys concernedly observes conversation daemon gerold royce gerold leaf daemon join feast floor dance rhaenyra viserys angrily watch two come close kissing interrupted cry beyond hall floor soon erupts brawl 7
842,viserys search rhaenyra among crowd soon bleeding profusely nose due stress ordeal guest sent away viserys cancel seven day festivity instead laenor rhaenyra quickly married messy throne room viserys collapse shortly vow spoken 7
843,ten year passed since rhaenyra laenor wedding rhaenyra show newborn third son alicent viserys enters hold physical appearance deteriorated significantly hair thinned left arm amputated despite appears good spirit viserys proudly watch new grandson remark make fearsome knight later viserys working model valyria alicent discus incident concerning aemond topic rhaenyra child brought alicent implies fathered harwin strong 8
844,viserys counter stating nature inheritance strange thing brings example stunning black mare owned escaped stable mated equally stunning silver stallion however foal plain chestnut brown alicent asks viserys actually saw mating assumed silver stallion one black mare breeding viserys rise say hear sometime later viserys lyonel strong observing aegon aemond jace luke training yard erupts brawl harwin strong punch criston cole unfair treatment rhaenyra child insinuation parentage 8
845,incident training yard viserys present small council meeting renewed fighting stepstones discussed dorne sided triarchy viserys bitterly remark hoped ongoing negotiation house martell would keep conflict show get trusting martell talk stepstones finished rhaenyra speaks recent tension two family proposes betrothal son jace alicent daughter helaena viserys considers judicious proposal alicent claim would consider 8
846,later alicent privately argues viserys offer insult think rhaenyra made offer backed corner viserys attempt urge betrothal would bring peace royal family king able make choice alicent sharply say want cold grave later viserys chamber lyonel arrives offer resignation hand king due recent rumor viserys asks rumor yet lyonel say aloud viserys say bring speak rumor accept resignation lyonel agrees asks take harwin back harrenhal viserys allows 8
847,driftmark viserys royal court arrived attend funeral laena velaryon funeral viserys go speak daemon attempt reconcile asks return home king landing let prior difference stay past daemon say home pentos child viserys urge still place daemon side royal court offer anything daemon might need cut daemon state need nothing promptly leaf evening funeral viserys exhausted retires night stammer aemma arryn name alicent though harrold westerling gently corrects 9
848,later driftmark royal court roused hall nine incident aemond jace luke daemon daughter baela rhaena fight luke severely injured aemond viserys enters angrily accosts kingsguard protecting prince ser criston protest expect defend prince maester kelvyn stitch aemond say left eye lost much alicent horror asked happened child begin arguing viserys shout silence jace whisper rhaenyra aemond called bastard 9
849,viserys asks aemond tell truth matter alicent angrily interjects son maimed rhaenyra son responsible nothing else matter viserys asks boy father ser laenor might alicent snidely remark must entertaining squire viserys turn aemond ask heard rumor jace luke bastardy say heard aegon viserys angrily demand aegon tell heard state everyone already know viserys command one family must cease infighting order make apology show good command king father grandsire alicent say insufficient demand one rhaenyra son eye recompense viserys aghast alicent command criston cole bring eye lucerys hesitates protesting oath sworn shield protector extend maiming others royal family command viserys insists matter finished onward anyone dare question legitimacy rhaenyra son tongue cut shaking grief fury alicent refuse accept viserys turn leave pull valyrian steel dagger belt rush across room towards luke stopped rhaenyra viserys otto demand alicent put blade alicent try break free rhaenyra grasp slice princess forearm viserys declares business finished leaf 9
850,next day viserys alicent entourage leave ship back king landing 9
851,six year passed since funeral laena velaryon viserys condition worsened significantly year past bedridden suffered significant weight loss removal right eye meanwhile hightowers largely taken control court removing targaryen heraldry tapestry replacing statue symbol faith seven corlys velaryon suffers grievous injury renewed fighting stepstones brink death brother vaemond expecting viserys say matter brazen attempting claim title lord tide corlys account bastardy rhaenyra child 10
852,rhaenyra daemon arrive red keep defend luke inheritance first visiting viserys apartment model city old valyria covered dust cobweb unattended year much horror viserys bedridden disorientated clearly pain hair gone teeth rotten face swathed bandage daemon brings matter corlys wounded stepstones succession driftmark disputed delirious viserys insist already settled daemon urge viserys support lucerys claim vaemond viserys confusedly remark alicent otto attend court business later rhaenyra introduces viserys new grandson aegon viserys viserys delighted see child joking younger name fit king child start wail viserys stricken sudden onset pain insists need tea pointing cup bedside daemon suspiciously smell tea confirming powerful opiate milk poppy 10
853,night viserys room rhaenyra come sits bedside awakens briefly mistake alicent rhaenyra corrects rhaenyra asks father belief song ice fire prophetic dream aegon conqueror true reminds viserys told duty hold realm united return coming evil warns naming heir divided realm found burden duty heavy one bear rhaenyra tearfully pleads father defend child belief dream true viserys delirious pain illness medication respond 10
854,next morning grand maester orwyle several acolyte tend viserys affliction king order otto arrange supper night family attendance well refusing milk poppy later day otto call throne room session hear petition inheritance driftmark crowd stunned viserys enters wearing golden half mask flanked sers arryk erryk cargyll make way throne hunched clearly trouble walking pass glance surprised rhaenyra alicent telling otto sit throne day otto make way viserys walk step throne visibly struggling one cargylls walk help viserys dismisses viserys stop midway crown fall look see daemon helping brother throne placing crown back head 10
855,viserys remark confusion discussing succession already settled state one present could offer insight lord corlys wish princess rhaenys rhaenys reaffirms husband wish luke inherit driftmark also give approval wed jace luke baela rhaena viserys declares matter settled reaffirms luke inheritance vaemond speaks decision refusing allow viserys dictate house velaryon future viserys tell vaemond forgetting place reminding second son vaemond finally anger king loudly calling luke jace bastard rhaenyra whore viserys rise threatens cut tongue valyrian steel dagger daemon decapitates vaemond dark sister stress cause viserys collapse throne despite panicking rhaenyra alicent pleading take medical assistance viserys refuse insisting must make thing right 10
856,evening member house targaryen gather supper viserys carried chair head table viserys express joy sadness see family gathered tonight note family grown distant year past proceeds remove mask showing disfiguration present joke face longer handsome one—if ever was—but stress wish everyone see truly king husband father grandsire acknowledges alive much longer insists hold ill feeling anymore exclaims crown stand strong house dragon remains divided pleads family set aside grievance sake crown viserys viserys sits back rhaenyra stand give toast alicent turn give toast tension simmered viserys look lovingly see family interact happily however pain grows great forced leave dinner 10
857,night alicent visit viserys chamber deliriously viserys mistake rhaenyra admits aegon dream alicent mistake viserys wishing see son aegon throne promise done alicent leaf viserys call aemma dy 10
858,personality
859,viserys kind amiable peaceful person contract quarrelsome brother loathed violence prefered make peace enemy mean weak coward necessary would use authority punish wrongdoer 6 10 also capable forgiveness viserys deeply loved aemma losing affected much still could forget fond making sculpture spending time working model old valyria
860,last day matter physically weak showed everyone inner strength appearing great hall confirming decided earlier inheritance issue 10 unfortunately much viserys tried prevent conflict inheritance dance dragon broke anyway
861,viserys stubborn occasionally would reconsider decision mean fickle hesitant regarding issue top priority inheritance issue would consistently stick decision till last day
862,family tree
863,1 jaehaerys thirteen child simplicity direct ancestor future generation family tree exact order birth thirteen child correct order aegon daenerys aemon baelon alyssa maegelle vaegon daella saera viserra gaemon valerion gael
864,2 jacaerys lucerys joffrey officially laenor rhaenyra never biological issue three son fact fathered harwin strong
865,quote
866,spoken viserys
867,boy queen belly know heir soon put damnable hand wringing rest
868,―viserys small council
869,child boy aemma certain never certain anything dream clearer memory son born wearing aegon iron crown heard sound thundering hoof splintering shield ringing sword placed son upon iron throne bell grand sept tolled dragon roared one
870,―viserys aemma arryn
871,know many traveled long league game promise disappointed look fine knight list see group without equal history great day made auspicious news happy share queen aemma begun labor may luck seven shine upon combatant
872,―viserys begin heir tournament
873,otto could baratheon tongue
874,viserys tongue change succession let wag
875,— viserys otto hightower src
876,scared going bring babe
877,―viserys last word aemma
878,wife son dead sit suffer crow come feast corps
879,―viserys berates small council
880,family destroyed instead side rhaenyra chose celebrate rise laughing whore lickspittles ally court ever defended yet everything given thrown back face
881,―viserys daemon targaryen
882,idea control dragon illusion power man never trifled one brought valyria doom mind history u
883,―viserys targaryen
884,viserys targaryen first name king andals rhoynar first men lord seven kingdom protector realm hereby name rhaenyra targaryen princess dragonstone heir iron throne
885,―viserys targaryen
886,alicent truly wondrous built
887,viserys oh pore history provide plan stonemason built structure
888,— viserys alicent hightower src
889,time would rather face black dread mine daughter fifteen
890,―viserys targaryen
891,corlys queen passed girl named heir iron throne first history king brother disinherited claimed targaryen seat dragonstone without challenge foreign power established colony critical shipping lane
892,viserys paint aspirant portrait reign lord corlys
893,— viserys corlys velaryon src
894,viserys ever since name read archmaesters great council felt corlys velaryon envious gaze staring across blackwater
895,lyonel sit upon highest seat realm grace proud men like look
896,viserys laena velaryon
897,lyonel lord corlys master ship daughter wealthiest house realm come unimpeachable valyrian stock targaryen blood mislike
898,viserys 12
899,lyonel mature
900,— viserys lyonel strong src
901,imagine even dragon get lonely
902,―viserys targaryen
903,viserys decided take new wife intend marry lady alicent hightower spring end
904,corlys absurdity house valyrian greatest power realm
905,viserys king
906,— viserys corlys velaryon src
907,viserys since came age slowly drowning lake parchment flung every corner realm marriage proposal tried often discus refused every turn
908,rhaenyra wish get married
909,viserys even exist tradition duty rhaenyra must marry
910,— viserys rhaenyra src
911,viserys sworn duty report rebellion stirring kingdom
912,jason rebellion nothing sort grace
913,viserys decide name rhaenyra heir whim lord kingdom would well remember
914,— viserys jason lannister src
915,otto rhaenyra father king command
916,viserys wish command otto want happy
917,— viserys otto hightower src
918,came hunt suffocated fucking politicking
919,―viserys targaryen
920,truly great targaryen king powerless mine daughter seven ten
921,―viserys targaryen
922,many line dragonriders among u dreamer power dragon next power prophecy rhaenyra child saw dream vivid flame saw male babe born wearing conqueror crown wanted true dreamer sought vision night night never came poured thought obsession killed rhaenyra mother thought rhaenyra way abyss grief regret naming heir would begin set thing right never imagined would remarry would son wrong
923,―viserys targaryen
924,brother ordered 10 ship 2 000 men set sail king landing join effort stepstones though time circumstance seen u estranged know desire see fail cause instead hope aid deliver victory thus far evaded u shall pray nightly god safe return
925,―viserys letter daemon
926,mother regard custom tradition rule sadly great warrior
927,―viserys targaryen
928,upon birth ser laenor rhaenyra child shall take father name velaryon keeping tradition however time firstborn ascends iron throne bearing name targaryen dragon rule seven kingdom next hundred year last
929,―viserys corlys velaryon
930,viserys say history written neither fought conquered suffered great defeat
931,lyonel might call good fortune
932,viserys hardly make good song sung feast hundred year five hundred
933,lyonel carried king jaehaerys legacy kept realm strong better live peace song sung dead
934,viserys perhaps part wish tested often think crucible may forged different man
935,— viserys lyonel strong src
936,house targaryen house velaryon united hope herald second age dragon westeros
937,―viserys targaryen
938,interminable infighting must cease family make apology show good one another father grandsire king demand
939,―viserys targaryen
940,anyone whose tongue dare question birth princess rhaenyra son removed
941,―viserys targaryen
942,gladdens heart fill sorrow see face around table face dear world yet grown distant year past face longer handsome one indeed ever tonight wish see king father brother husband grandsire may seems walk much longer among let u longer hold ill feeling heart crown stand strong house dragon remains divided set aside grievance sake crown sake old man love dearly
943,―viserys targaryen
944,love
945,―viserys last word
946,spoken viserys
947,fourteen succession claim heard two truly considered princess rhaenys targaryen king eldest descendant younger cousin prince viserys targaryen king eldest male descendant rhaenys woman would inherit iron throne lord instead chose viserys father
948,―rhaenyra targaryen
949,declared lord paramount lord vassal seven kingdom prince viserys targaryen made prince dragonstone
950,―the high septon
951,hope father get son long recall wanted
952,―rhaenyra targaryen
953,know passionate history
954,―alicent hightower
955,weak viserys council leech know prey end
956,―daemon targaryen
957,alicent father love chose heir
958,rhaenyra choose spurns daemon
959,— alicent hightower rhaenyra targaryen src
960,never brother strongest trait king
961,―daemon targaryen
962,must guide viserys towards reason never find
963,―otto hightower alicent
964,advantage would wed laena velaryon
965,―rhaenyra targaryen
966,smashed triarchy stepstones named king narrow sea know one true king grace crown stepstones
967,―daemon targaryen
968,come matter great iron chair whose bum might bear good king name daughter girl heir babe born heir might chair bear brother daughter little princeling three
969,―theatre player
970,king die may month year live old man
971,―otto hightower
972,alicent father mere steward king wisdom
973,daemon exactly wisdom expressed blink wheeze surprised could remember name
974,— alicent daemon src
975,told duty hold realm united common foe naming heir divided realm
976,―rhaenyra targaryen
977,grieve viserys peaceful sovereign friend left u gift last breath impressed upon queen final wish son aegon succeed lord seven kingdom
978,―otto hightower
979,known viserys longer sit table believe said deathbed alone boy mother witness
980,―lyman beesbury
981,brother slave omen portent anything make feckless reign appear purpose
982,―daemon targaryen
983,feeble foolish old king refused change succession even see court split two rival camp black green
984,―viserys targaryen
985,must noted viserys squander predecessor legacy although dance dragon scarred seven kingdom generation would difficult lay blame foot king love child desire keep peace allowed tension fester
986,―munkun
987,behind scene
988,october 5 2020 hbo announced paddy considine signed house dragon role viserys targaryen character breakdown read follows
989,viserys chosen lord westeros succeed old king jaehaerys targaryen great council harrenhal warm kind decent man viserys wish carry forward grandfather legacy learned game throne good men necessarily make great king
990,―hbo
991,book
992,fire blood viserys grandson king jaehaerys longest reigning king seven kingdom history ruling 55 year jaehaerys ruled long son predeceased directly succeeded viserys ruled 26 year two presided 80 year golden age targaryen dynasty entire generation born died knowing peace prosperity brought dragon king unification continent
993,physically viserys plump pleasant man amiable around grew ruled time plenty fat jovial though still effective monarch loved nobility smallfolk king wore seven jeweled crown predecessor jaehaerys viserys last rider dragon balerion black dread ride long extensively beast died old age 94 ac late reign jaehaerys nine year viserys succeeded king although time targaryen dragon reign monarch since viserys never bonded another dragon
994,jaehaerys sister wife good queen alysanne nine child grew adulthood four legitimate child though two brother sister marriage four grandchild two also married eldest son aemon married jocelyn baratheon produced one daughter named rhaenys untimely death second son baelon married sister alyssa produced two surviving child son viserys daemon younger sister daella married lord rodrik arryn died giving birth aemma arryn eventually married first cousin viserys bore daughter rhaenyra
995,aemon killed skirmish pirate 92 ac jaehaerys declared second son baelon would replace royal heir even though according traditional primogeniture law followed andals westeros aemon child inherited instead younger brother later 101 ac baelon suddenly died burst appendix traditional law baelon heir eldest son viserys spurned velaryons used opportunity press claim baelon never considered royal heir first place right primogeniture inheritance pas rhaenys failing insisted throne least pas next male produced rhaenys bloodline son laenor viserys supporter claimed heir principle male proximity primogeniture could claim unbroken male descent father son major group westeros known practiced proximity based inheritance many want see woman ascend iron throne
996,prevent civil war jaehaerys convened great council 101 ac great minor lord westeros gathered debate issue focused vote viserys laenor viserys final tally landslide twenty one faced opposition velaryons grudgingly accepted result council though remained estranged viserys new royal court
997,book viserys cause death unclear towards end life suffered series health issue gout obesity opposed emaciated appearance lord tide mentioned fire blood viserys ever suffered form leprosy though finger removed maester gerardys cutting iron throne fear developing infection
998,epithet peaceful invented viserys house dragon nickname applied fire blood young king contrasting predecessor jaehaerys old king
999,appearance
1000,history lore – kingsguard bronn mentioned
1001,history lore – dance dragon illustrated
1002,– heir dragon
1003,– rogue prince
1004,– second name
1005,– king narrow sea
1006,– light way
1007,– princess queen
1008,– driftmark
1009,– lord tide
1010,– green council appeared corpse
1011,– black queen mentioned
1012,reference
1013,↑ http ew com tv matt smith paddy considine daemon viserys relationship house dragon interview
1014,↑ 2 00 2 01 2 02 2 03 2 04 2 05 2 06 2 07 2 08 2 09 2 10 2 11 2 12 2 13 house dragon season 1 episode 1 heir dragon
1015,↑ house dragon official website hbo series hbo com
1016,↑ 4 00 4 01 4 02 4 03 4 04 4 05 4 06 4 07 4 08 4 09 4 10 house dragon season 1 episode 2 rogue prince
1017,↑ 5 00 5 01 5 02 5 03 5 04 5 05 5 06 5 07 5 08 5 09 5 10 house dragon season 1 episode 3 second name
1018,↑ 6 00 6 01 6 02 6 03 6 04 6 05 6 06 6 07 6 08 6 09 6 10 6 11 house dragon season 1 episode 4 king narrow sea
1019,↑ 7 0 7 1 7 2 7 3 7 4 7 5 house dragon season 1 episode 5 light way
1020,↑ 8 0 8 1 8 2 8 3 house dragon season 1 episode 6 princess queen
1021,↑ 9 0 9 1 9 2 9 3 house dragon season 1 episode 7 driftmark
1022,↑ 10 0 10 1 10 2 10 3 10 4 10 5 10 6 10 7 10 8 house dragon season 1 episode 8 lord tide
1023,note
1024,↑ lord tide rhaenys say 6 year since last saw husband corlys left fight war stepstones shortly death laena laenor 126 ac therefore lord tide green council black queen take place 132 ac latter two take place directly former
1025,↑ high valyrian viserys targārien
1026,↑ house dragon start year 112 ac according reference book game throne house dragon inside creation targaryen dynasty ninth year viserys targaryen reign per heir dragon therefore jaehaerys targaryen died 103 ac book
1027,external link
1028,viserys targaryen wiki ice fire major spoiler house dragon article wife corlys velaryon us see rhaenys targaryen disambiguation
1029,men would sooner put realm torch see woman ascend iron throne
1030,―rhaenys targaryen rhaenyra targaryen
1031,princess rhaenys targaryen n 1 also known rhaenys velaryon n 2 queen never princess targaryen dynasty wife lord corlys velaryon dragonrider mount meleys red queen
1032,biography
1033,background
1034,rhaenys granddaughter jaehaerys targaryen daughter aemon targaryen jocelyn baratheon first cousin viserys targaryen daemon targaryen named great great grandmother rhaenys targaryen sister wife aegon conqueror
1035,rhaenys married corlys velaryon admiral targaryen fleet currently wealthiest living man westeros grown rich trading expedition personally made east essos rhaenys corlys two child daughter laena velaryon son laenor velaryon
1036,rhaenys father aemon died grandfather king jaehaerys jaehaerys made decision name second son rhaenys uncle baelon targaryen heir proved controversial since according traditional inheritance law based primogeniture lord daughter stand ahead younger brother line succession result rhaenys called queen never baelon died year later also jaehaerys still alive leaving two rival male claimant iron throne rhaenys son laenor based primogeniture rhaenys first cousin viserys son uncle baelon thus unbroken male line fearing civil war jaehaerys solved issue holding great council 101 ac lord westeros held vote elected viserys heir throne jaehaerys died old age year later viserys ascended throne 2
1037,house dragon season 1
1038,heir tournament held celebrate impending birth viserys son baelon rhaenys comment scathingly husband corlys knight participating green summer grass none actually seen real battle viserys wife aemma arryn dy childbirth complication baelon long survive rhaenys among family member courtier present joint funeral 3
1039,rhaenys husband meet king viserys propose marriage alliance widower monarch daughter laena uniting greatest surviving house old valyria viserys hesitant idea marrying child understands importance producing heir secure line rhaenys later speaks rhaenyra—viserys surviving child designated heir iron throne—and give blunt lesson politics much lord westeros sworn uphold rhaenyra position father heir know personal experience oath easily reneged woman throne much controversial prospect young princess realizes 4
1040,viserys arrives velaryon island stronghold high tide negotiate corlys previously resigned master ship king small council viserys decision marry alicent hightower rather laena 4 rhaenys seems concerned apparently ill health cousin viserys dismisses matter proposes daughter rhaenyra marry laena brother laenor firstborn child would someday inherit iron throne side agree term rhaenys privately confesses husband laenor secret preference men may cause complication also admits made peace long ago fact chosen queen 5
1041,family tree
1042,paternal
