id,paragraphs,words,word_count
3614,Though called halt work gargantuan statue Prince Aemond Prince Daeron commissioned Aegon II head two prince carved Hand set hundred stonemason carpenter builder work repair restoration Dragonpit . The gate King ’ Landing strengthened command might better able resist attack within city wall well without . The Hand also announced Crown ’ funding construction fifty new war galley . When questioned told regent meant provide work shipyard defend city fleet Triarchy…but many suspected Ser Tyland ’ real purpose lessen Crown ’ dependence House Velaryon Driftmark .,"['Though', 'called', 'halt', 'work', 'gargantuan', 'statue', 'Prince', 'Aemond', 'Prince', 'Daeron', 'commissioned', 'Aegon', 'II', 'head', 'two', 'prince', 'carved', 'Hand', 'set', 'hundred', 'stonemason', 'carpenter', 'builder', 'work', 'repair', 'restoration', 'Dragonpit', '.', 'The', 'gate', 'King', '’', 'Landing', 'strengthened', 'command', 'might', 'better', 'able', 'resist', 'attack', 'within', 'city', 'wall', 'well', 'without', '.', 'The', 'Hand', 'also', 'announced', 'Crown', '’', 'funding', 'construction', 'fifty', 'new', 'war', 'galley', '.', 'When', 'questioned', 'told', 'regent', 'meant', 'provide', 'work', 'shipyard', 'defend', 'city', 'fleet', 'Triarchy…but', 'many', 'suspected', 'Ser', 'Tyland', '’', 'real', 'purpose', 'lessen', 'Crown', '’', 'dependence', 'House', 'Velaryon', 'Driftmark', '.']",86
3615,The Hand might also mindful continuing war west set shipwright work . Whilst ascent Aegon III mark end worst carnage Dance Dragons wholly correct assert young king ’ coronation brought peace Seven Kingdoms . Fighting continued west first three year boy king ’ reign Lady Johanna Casterly Rock continued resist depredation Dalton Greyjoy ’ ironborn name son young Lord Loreon . The detail war lie outside purpose would know relevant chapter Archmaester Mancaster ’ Sea Demons A History Children Drowned God Isles especially good . Suffice say whilst Red Kraken proved valuable ally black Dance coming peace demonstrated ironman regard green .,"['The', 'Hand', 'might', 'also', 'mindful', 'continuing', 'war', 'west', 'set', 'shipwright', 'work', '.', 'Whilst', 'ascent', 'Aegon', 'III', 'mark', 'end', 'worst', 'carnage', 'Dance', 'Dragons', 'wholly', 'correct', 'assert', 'young', 'king', '’', 'coronation', 'brought', 'peace', 'Seven', 'Kingdoms', '.', 'Fighting', 'continued', 'west', 'first', 'three', 'year', 'boy', 'king', '’', 'reign', 'Lady', 'Johanna', 'Casterly', 'Rock', 'continued', 'resist', 'depredation', 'Dalton', 'Greyjoy', '’', 'ironborn', 'name', 'son', 'young', 'Lord', 'Loreon', '.', 'The', 'detail', 'war', 'lie', 'outside', 'purpose', 'would', 'know', 'relevant', 'chapter', 'Archmaester', 'Mancaster', '’', 'Sea', 'Demons', 'A', 'History', 'Children', 'Drowned', 'God', 'Isles', 'especially', 'good', '.', 'Suffice', 'say', 'whilst', 'Red', 'Kraken', 'proved', 'valuable', 'ally', 'black', 'Dance', 'coming', 'peace', 'demonstrated', 'ironman', 'regard', 'green', '.']",102
3616,Though stopped short openly declaring King Iron Isles Dalton Greyjoy paid little heed edict coming Iron Throne years…mayhaps king boy Hand Lannister . When commanded cease raiding Greyjoy continued . Told restore woman ironman carried replied “ Drowned God may sunder bond man salt wives. ” Instructed,"['Though', 'stopped', 'short', 'openly', 'declaring', 'King', 'Iron', 'Isles', 'Dalton', 'Greyjoy', 'paid', 'little', 'heed', 'edict', 'coming', 'Iron', 'Throne', 'years…mayhaps', 'king', 'boy', 'Hand', 'Lannister', '.', 'When', 'commanded', 'cease', 'raiding', 'Greyjoy', 'continued', '.', 'Told', 'restore', 'woman', 'ironman', 'carried', 'replied', '“', 'Drowned', 'God', 'may', 'sunder', 'bond', 'man', 'salt', 'wives', '.', '”', 'Instructed']",48
3618,return Fair Isle former lord replied “ Should come rising back beneath sea shall gladly give back . ”,"['return', 'Fair', 'Isle', 'former', 'lord', 'replied', '“', 'Should', 'come', 'rising', 'back', 'beneath', 'sea', 'shall', 'gladly', 'give', 'back', '.', '”']",19
3619,When Johanna Lannister attempted build new fleet warship take battle ironman Red Kraken descended shipyard put torch made another hundred woman nonce . The Hand sent angry reproach Lord Dalton replied “ The woman west prefer men iron cowardly lion would seem jump sea plead u take . ”,"['When', 'Johanna', 'Lannister', 'attempted', 'build', 'new', 'fleet', 'warship', 'take', 'battle', 'ironman', 'Red', 'Kraken', 'descended', 'shipyard', 'put', 'torch', 'made', 'another', 'hundred', 'woman', 'nonce', '.', 'The', 'Hand', 'sent', 'angry', 'reproach', 'Lord', 'Dalton', 'replied', '“', 'The', 'woman', 'west', 'prefer', 'men', 'iron', 'cowardly', 'lion', 'would', 'seem', 'jump', 'sea', 'plead', 'u', 'take', '.', '”']",49
3620,Across Westeros wind war blowing narrow sea well . The murder Sharako Lohar Lys admiral presided Triarchy ’ disaster Gullet proved spark engulfed Three Daughters flame fanning smoldering rivalry Tyrosh Lys Myr open war . It commonly accepted Sharako ’ death personal matter arrogant admiral slain one rival favor courtesan known Black Swan . At time however death seen political killing Myrish suspected . When Lys Myr went war Tyrosh seized opportunity assert dominion Stepstones .,"['Across', 'Westeros', 'wind', 'war', 'blowing', 'narrow', 'sea', 'well', '.', 'The', 'murder', 'Sharako', 'Lohar', 'Lys', 'admiral', 'presided', 'Triarchy', '’', 'disaster', 'Gullet', 'proved', 'spark', 'engulfed', 'Three', 'Daughters', 'flame', 'fanning', 'smoldering', 'rivalry', 'Tyrosh', 'Lys', 'Myr', 'open', 'war', '.', 'It', 'commonly', 'accepted', 'Sharako', '’', 'death', 'personal', 'matter', 'arrogant', 'admiral', 'slain', 'one', 'rival', 'favor', 'courtesan', 'known', 'Black', 'Swan', '.', 'At', 'time', 'however', 'death', 'seen', 'political', 'killing', 'Myrish', 'suspected', '.', 'When', 'Lys', 'Myr', 'went', 'war', 'Tyrosh', 'seized', 'opportunity', 'assert', 'dominion', 'Stepstones', '.']",76
3621,To press claim Archon Tyrosh called Racallio Ryndoon flamboyant captain general commanded Triarchy ’ force Daemon Targaryen . Racallio overran island trice put reigning King Narrow Sea death…only decide claim crown betraying Archon native city . The confused four sided war followed effect closing southern end narrow sea trade cutting King ’ Landing Duskendale Maidenpool Gulltown commerce east . Pentos Braavos Lorath similarly affected sent envoy King ’ Landing hope bringing Iron Throne grand alliance Racallio quarrelsome Daughters . Ser Tyland entertained lavishly refused offer . “ It would grave mistake Westeros become embroiled endless quarrel Free Cities ” told council regent .,"['To', 'press', 'claim', 'Archon', 'Tyrosh', 'called', 'Racallio', 'Ryndoon', 'flamboyant', 'captain', 'general', 'commanded', 'Triarchy', '’', 'force', 'Daemon', 'Targaryen', '.', 'Racallio', 'overran', 'island', 'trice', 'put', 'reigning', 'King', 'Narrow', 'Sea', 'death…only', 'decide', 'claim', 'crown', 'betraying', 'Archon', 'native', 'city', '.', 'The', 'confused', 'four', 'sided', 'war', 'followed', 'effect', 'closing', 'southern', 'end', 'narrow', 'sea', 'trade', 'cutting', 'King', '’', 'Landing', 'Duskendale', 'Maidenpool', 'Gulltown', 'commerce', 'east', '.', 'Pentos', 'Braavos', 'Lorath', 'similarly', 'affected', 'sent', 'envoy', 'King', '’', 'Landing', 'hope', 'bringing', 'Iron', 'Throne', 'grand', 'alliance', 'Racallio', 'quarrelsome', 'Daughters', '.', 'Ser', 'Tyland', 'entertained', 'lavishly', 'refused', 'offer', '.', '“', 'It', 'would', 'grave', 'mistake', 'Westeros', 'become', 'embroiled', 'endless', 'quarrel', 'Free', 'Cities', '”', 'told', 'council', 'regent', '.']",103
3622,That fateful year 131 AC came close sea aflame east west Seven Kingdoms blizzard descending,"['That', 'fateful', 'year', '131', 'AC', 'came', 'close', 'sea', 'aflame', 'east', 'west', 'Seven', 'Kingdoms', 'blizzard', 'descending']",15
3624,Winterfell North . Nor mood King ’ Landing happy one . The smallfolk city already begun grow disenchanted boy king little queen neither seen since wedding whisper “ hooded Hand ” spreading . Though “ reborn ” Shepherd taken gold cloak relieved tongue others risen place preach King ’ Hand practiced forbidden art drank baby ’ blood besides “ monster hide twisted face god men . ”,"['Winterfell', 'North', '.', 'Nor', 'mood', 'King', '’', 'Landing', 'happy', 'one', '.', 'The', 'smallfolk', 'city', 'already', 'begun', 'grow', 'disenchanted', 'boy', 'king', 'little', 'queen', 'neither', 'seen', 'since', 'wedding', 'whisper', '“', 'hooded', 'Hand', '”', 'spreading', '.', 'Though', '“', 'reborn', '”', 'Shepherd', 'taken', 'gold', 'cloak', 'relieved', 'tongue', 'others', 'risen', 'place', 'preach', 'King', '’', 'Hand', 'practiced', 'forbidden', 'art', 'drank', 'baby', '’', 'blood', 'besides', '“', 'monster', 'hide', 'twisted', 'face', 'god', 'men', '.', '”']",67
3625,Within wall Red Keep whisper king queen well . The royal marriage troubled first . Both bride groom child Aegon III eleven Jaehaera eight . Once wed little contact one another save formal occasion even rare little queen loath leave chamber . “ Both broken ” Grand Maester Munkun declared letter Conclave . The girl witnessed murder twin brother hand Blood Cheese . The king lost four brother watched uncle feed mother dragon . “ These normal child ” Munkun wrote . “ They joy neither laugh play . The girl wet bed night weeps inconsolably corrected . Her lady say eight going four . Had I laced milk sweetsleep wedding I convinced child would collapsed ceremony . ”,"['Within', 'wall', 'Red', 'Keep', 'whisper', 'king', 'queen', 'well', '.', 'The', 'royal', 'marriage', 'troubled', 'first', '.', 'Both', 'bride', 'groom', 'child', 'Aegon', 'III', 'eleven', 'Jaehaera', 'eight', '.', 'Once', 'wed', 'little', 'contact', 'one', 'another', 'save', 'formal', 'occasion', 'even', 'rare', 'little', 'queen', 'loath', 'leave', 'chamber', '.', '“', 'Both', 'broken', '”', 'Grand', 'Maester', 'Munkun', 'declared', 'letter', 'Conclave', '.', 'The', 'girl', 'witnessed', 'murder', 'twin', 'brother', 'hand', 'Blood', 'Cheese', '.', 'The', 'king', 'lost', 'four', 'brother', 'watched', 'uncle', 'feed', 'mother', 'dragon', '.', '“', 'These', 'normal', 'child', '”', 'Munkun', 'wrote', '.', '“', 'They', 'joy', 'neither', 'laugh', 'play', '.', 'The', 'girl', 'wet', 'bed', 'night', 'weeps', 'inconsolably', 'corrected', '.', 'Her', 'lady', 'say', 'eight', 'going', 'four', '.', 'Had', 'I', 'laced', 'milk', 'sweetsleep', 'wedding', 'I', 'convinced', 'child', 'would', 'collapsed', 'ceremony', '.', '”']",119
3626,As king new Grand Maester went “ Aegon show little interest wife girl . He ride hunt joust neither enjoy sedentary pursuit reading dancing singing . Though wit seem sound enough never initiate conversation spoken answer curt one would think act talking painful . He friend save bastard boy Gaemon Palehair seldom sleep night . During hour wolf oft found standing window gazing star I presented Archmaester Lyman ’ Kingdoms Sky showed interest . Aegon seldom smile never laugh neither display outward sign anger fear save regard dragon mention sends rare rage . Orwyle wont call His Grace calm self possessed I say boy dead inside . He walk hall Red Keep like ghost . Brothers I must frank .,"['As', 'king', 'new', 'Grand', 'Maester', 'went', '“', 'Aegon', 'show', 'little', 'interest', 'wife', 'girl', '.', 'He', 'ride', 'hunt', 'joust', 'neither', 'enjoy', 'sedentary', 'pursuit', 'reading', 'dancing', 'singing', '.', 'Though', 'wit', 'seem', 'sound', 'enough', 'never', 'initiate', 'conversation', 'spoken', 'answer', 'curt', 'one', 'would', 'think', 'act', 'talking', 'painful', '.', 'He', 'friend', 'save', 'bastard', 'boy', 'Gaemon', 'Palehair', 'seldom', 'sleep', 'night', '.', 'During', 'hour', 'wolf', 'oft', 'found', 'standing', 'window', 'gazing', 'star', 'I', 'presented', 'Archmaester', 'Lyman', '’', 'Kingdoms', 'Sky', 'showed', 'interest', '.', 'Aegon', 'seldom', 'smile', 'never', 'laugh', 'neither', 'display', 'outward', 'sign', 'anger', 'fear', 'save', 'regard', 'dragon', 'mention', 'sends', 'rare', 'rage', '.', 'Orwyle', 'wont', 'call', 'His', 'Grace', 'calm', 'self', 'possessed', 'I', 'say', 'boy', 'dead', 'inside', '.', 'He', 'walk', 'hall', 'Red', 'Keep', 'like', 'ghost', '.', 'Brothers', 'I', 'must', 'frank', '.']",120
3628,I fear king kingdom . ”,"['I', 'fear', 'king', 'kingdom', '.', '”']",6
3629,His fear ala would prove well founded . As bad 131 AC next two year would much worse .,"['His', 'fear', 'ala', 'would', 'prove', 'well', 'founded', '.', 'As', 'bad', '131', 'AC', 'next', 'two', 'year', 'would', 'much', 'worse', '.']",19
3630,It began ominous note former Grand Maester Orwyle discovered brothel called Mother ’ near lower end Street Silk . Shorn hair beard chain office going name Old Wyl earned bread sweeping scrubbing inspecting patron house pox mixing moon tea potion tansy pennyroyal Mother ’ “ daughter ” rid unwanted child . No one paid Old Wyl mind took upon teach Mother ’ younger girl read . One pupil demonstrated new skill serjeant gold cloak grew suspicious led old man questioning . The truth soon emerged .,"['It', 'began', 'ominous', 'note', 'former', 'Grand', 'Maester', 'Orwyle', 'discovered', 'brothel', 'called', 'Mother', '’', 'near', 'lower', 'end', 'Street', 'Silk', '.', 'Shorn', 'hair', 'beard', 'chain', 'office', 'going', 'name', 'Old', 'Wyl', 'earned', 'bread', 'sweeping', 'scrubbing', 'inspecting', 'patron', 'house', 'pox', 'mixing', 'moon', 'tea', 'potion', 'tansy', 'pennyroyal', 'Mother', '’', '“', 'daughter', '”', 'rid', 'unwanted', 'child', '.', 'No', 'one', 'paid', 'Old', 'Wyl', 'mind', 'took', 'upon', 'teach', 'Mother', '’', 'younger', 'girl', 'read', '.', 'One', 'pupil', 'demonstrated', 'new', 'skill', 'serjeant', 'gold', 'cloak', 'grew', 'suspicious', 'led', 'old', 'man', 'questioning', '.', 'The', 'truth', 'soon', 'emerged', '.']",86
3631,The penalty deserting Night ’ Watch death . Though Orwyle yet sworn vow still considered oathbreaker . There question allowing take ship Wall . The original sentence death Lord Stark pronounced must apply regent agreed . Ser Tyland deny though pointed office King ’ Justice yet filled blind man poor choice swing sword . Using pretext Hand instead confined Orwyle tower cell large airy far comfortable charged “ time suitable headsman found. ” Neither Septon Eustace Mushroom deceived Orwyle served Ser Tyland Aegon II ’ green council plainly old friendship memory endured played part Hand ’ decision . The former Grand Maester even provided quill ink parchment might continue confession . And best part two year setting lengthy history reign Viserys I Aegon II would later prove invaluable source successor ’ True Telling .,"['The', 'penalty', 'deserting', 'Night', '’', 'Watch', 'death', '.', 'Though', 'Orwyle', 'yet', 'sworn', 'vow', 'still', 'considered', 'oathbreaker', '.', 'There', 'question', 'allowing', 'take', 'ship', 'Wall', '.', 'The', 'original', 'sentence', 'death', 'Lord', 'Stark', 'pronounced', 'must', 'apply', 'regent', 'agreed', '.', 'Ser', 'Tyland', 'deny', 'though', 'pointed', 'office', 'King', '’', 'Justice', 'yet', 'filled', 'blind', 'man', 'poor', 'choice', 'swing', 'sword', '.', 'Using', 'pretext', 'Hand', 'instead', 'confined', 'Orwyle', 'tower', 'cell', 'large', 'airy', 'far', 'comfortable', 'charged', '“', 'time', 'suitable', 'headsman', 'found', '.', '”', 'Neither', 'Septon', 'Eustace', 'Mushroom', 'deceived', 'Orwyle', 'served', 'Ser', 'Tyland', 'Aegon', 'II', '’', 'green', 'council', 'plainly', 'old', 'friendship', 'memory', 'endured', 'played', 'part', 'Hand', '’', 'decision', '.', 'The', 'former', 'Grand', 'Maester', 'even', 'provided', 'quill', 'ink', 'parchment', 'might', 'continue', 'confession', '.', 'And', 'best', 'part', 'two', 'year', 'setting', 'lengthy', 'history', 'reign', 'Viserys', 'I', 'Aegon', 'II', 'would', 'later', 'prove', 'invaluable', 'source', 'successor', '’', 'True', 'Telling', '.']",135
3632,Less fortnight later report reached King ’ Landing band wildlings Mountains Moon descending upon Vale Arryn large number raid plunder Lady Jeyne Arryn left court sailed Gulltown see defense land people . There ominous stirring along Dornish Marches Dorne new ruler person Aliandra,"['Less', 'fortnight', 'later', 'report', 'reached', 'King', '’', 'Landing', 'band', 'wildlings', 'Mountains', 'Moon', 'descending', 'upon', 'Vale', 'Arryn', 'large', 'number', 'raid', 'plunder', 'Lady', 'Jeyne', 'Arryn', 'left', 'court', 'sailed', 'Gulltown', 'see', 'defense', 'land', 'people', '.', 'There', 'ominous', 'stirring', 'along', 'Dornish', 'Marches', 'Dorne', 'new', 'ruler', 'person', 'Aliandra']",43
3634,Martell brazen girl ten seven fancied “ new Nymeria ” every young lord south Red Mountains vying affection . To deal incursion Lord Caron took leave King ’ Landing well hastening back Nightsong Dornish Marches . Thus seven regent became five . The influential plainly Sea Snake whose wealth experience alliance made first amongst equal . Even tellingly seemed man young king willing trust .,"['Martell', 'brazen', 'girl', 'ten', 'seven', 'fancied', '“', 'new', 'Nymeria', '”', 'every', 'young', 'lord', 'south', 'Red', 'Mountains', 'vying', 'affection', '.', 'To', 'deal', 'incursion', 'Lord', 'Caron', 'took', 'leave', 'King', '’', 'Landing', 'well', 'hastening', 'back', 'Nightsong', 'Dornish', 'Marches', '.', 'Thus', 'seven', 'regent', 'became', 'five', '.', 'The', 'influential', 'plainly', 'Sea', 'Snake', 'whose', 'wealth', 'experience', 'alliance', 'made', 'first', 'amongst', 'equal', '.', 'Even', 'tellingly', 'seemed', 'man', 'young', 'king', 'willing', 'trust', '.']",65
3635,For reason realm suffered terrible blow sixth day third moon 132 AC Corlys Velaryon Lord Tides collapsed whilst ascending serpentine step Red Keep King ’ Landing . By time Grand Maester Munkun came rushing aid Sea Snake dead . Seventy nine year age served four king queen sailed end earth raised House Velaryon unprecedented level wealth power married princess might queen fathered dragonriders built town fleet proved valor time war wisdom time peace . The Seven Kingdoms would never see like . With passing great hole torn tattered fabric Seven Kingdoms .,"['For', 'reason', 'realm', 'suffered', 'terrible', 'blow', 'sixth', 'day', 'third', 'moon', '132', 'AC', 'Corlys', 'Velaryon', 'Lord', 'Tides', 'collapsed', 'whilst', 'ascending', 'serpentine', 'step', 'Red', 'Keep', 'King', '’', 'Landing', '.', 'By', 'time', 'Grand', 'Maester', 'Munkun', 'came', 'rushing', 'aid', 'Sea', 'Snake', 'dead', '.', 'Seventy', 'nine', 'year', 'age', 'served', 'four', 'king', 'queen', 'sailed', 'end', 'earth', 'raised', 'House', 'Velaryon', 'unprecedented', 'level', 'wealth', 'power', 'married', 'princess', 'might', 'queen', 'fathered', 'dragonriders', 'built', 'town', 'fleet', 'proved', 'valor', 'time', 'war', 'wisdom', 'time', 'peace', '.', 'The', 'Seven', 'Kingdoms', 'would', 'never', 'see', 'like', '.', 'With', 'passing', 'great', 'hole', 'torn', 'tattered', 'fabric', 'Seven', 'Kingdoms', '.']",92
3639,Lord Corlys lay state beneath Iron Throne seven day . Afterward remains carried back Driftmark aboard Mermaid ’ Kiss captained Marilda Hull son Alyn . There battered hull ancient Sea Snake floated towed deep water east Dragonstone Corlys Velaryon buried sea aboard ship given,"['Lord', 'Corlys', 'lay', 'state', 'beneath', 'Iron', 'Throne', 'seven', 'day', '.', 'Afterward', 'remains', 'carried', 'back', 'Driftmark', 'aboard', 'Mermaid', '’', 'Kiss', 'captained', 'Marilda', 'Hull', 'son', 'Alyn', '.', 'There', 'battered', 'hull', 'ancient', 'Sea', 'Snake', 'floated', 'towed', 'deep', 'water', 'east', 'Dragonstone', 'Corlys', 'Velaryon', 'buried', 'sea', 'aboard', 'ship', 'given']",44
3641,name . It said afterward hull went Cannibal swept overhead great black wing spread last salute . A moving touch likely later embroidery . From know Cannibal would apt eat corpse salute .,"['name', '.', 'It', 'said', 'afterward', 'hull', 'went', 'Cannibal', 'swept', 'overhead', 'great', 'black', 'wing', 'spread', 'last', 'salute', '.', 'A', 'moving', 'touch', 'likely', 'later', 'embroidery', '.', 'From', 'know', 'Cannibal', 'would', 'apt', 'eat', 'corpse', 'salute', '.']",33
3642,The baseborn Alyn Hull Alyn Velaryon Sea Snake ’ chosen heir succession uncontested . It recalled time King Viserys nephew Lord Corlys Ser Vaemond Velaryon put forward true heir Driftmark . This rebellion cost head left wife son behind . Ser Vaemond son elder Sea Snake ’ brother . Five nephew sired another brother claim well . When took case sick failing Viserys made grievous mistake questioning legitimacy daughter ’ child . Viserys tongue removed insolence though let keep head . Three “ silent five ” died Dance fighting Aegon II Rhaenyra…but two survived together Ser Vaemond ’ son came forward insisting right Driftmark “ bastard Hull whose mother mouse . ”,"['The', 'baseborn', 'Alyn', 'Hull', 'Alyn', 'Velaryon', 'Sea', 'Snake', '’', 'chosen', 'heir', 'succession', 'uncontested', '.', 'It', 'recalled', 'time', 'King', 'Viserys', 'nephew', 'Lord', 'Corlys', 'Ser', 'Vaemond', 'Velaryon', 'put', 'forward', 'true', 'heir', 'Driftmark', '.', 'This', 'rebellion', 'cost', 'head', 'left', 'wife', 'son', 'behind', '.', 'Ser', 'Vaemond', 'son', 'elder', 'Sea', 'Snake', '’', 'brother', '.', 'Five', 'nephew', 'sired', 'another', 'brother', 'claim', 'well', '.', 'When', 'took', 'case', 'sick', 'failing', 'Viserys', 'made', 'grievous', 'mistake', 'questioning', 'legitimacy', 'daughter', '’', 'child', '.', 'Viserys', 'tongue', 'removed', 'insolence', 'though', 'let', 'keep', 'head', '.', 'Three', '“', 'silent', 'five', '”', 'died', 'Dance', 'fighting', 'Aegon', 'II', 'Rhaenyra…but', 'two', 'survived', 'together', 'Ser', 'Vaemond', '’', 'son', 'came', 'forward', 'insisting', 'right', 'Driftmark', '“', 'bastard', 'Hull', 'whose', 'mother', 'mouse', '.', '”']",112
3643,Ser Vaemond ’ son Daemion Daeron took claim council King ’ Landing . When Hand regent ruled wisely chose accept decision reconciled Lord Alyn rewarded land Driftmark condition contribute ship fleet . Their silent cousin chose different course . “ Lacking tongue make appeal preferred argue sword ” say Mushroom . However plot murder young lord went awry guard Castle Driftmark proved loyal Sea Snake ’ memory chosen heir . Ser Malentine slain attempt brother captured . Condemned death Ser Rhogar saved head taking black .,"['Ser', 'Vaemond', '’', 'son', 'Daemion', 'Daeron', 'took', 'claim', 'council', 'King', '’', 'Landing', '.', 'When', 'Hand', 'regent', 'ruled', 'wisely', 'chose', 'accept', 'decision', 'reconciled', 'Lord', 'Alyn', 'rewarded', 'land', 'Driftmark', 'condition', 'contribute', 'ship', 'fleet', '.', 'Their', 'silent', 'cousin', 'chose', 'different', 'course', '.', '“', 'Lacking', 'tongue', 'make', 'appeal', 'preferred', 'argue', 'sword', '”', 'say', 'Mushroom', '.', 'However', 'plot', 'murder', 'young', 'lord', 'went', 'awry', 'guard', 'Castle', 'Driftmark', 'proved', 'loyal', 'Sea', 'Snake', '’', 'memory', 'chosen', 'heir', '.', 'Ser', 'Malentine', 'slain', 'attempt', 'brother', 'captured', '.', 'Condemned', 'death', 'Ser', 'Rhogar', 'saved', 'head', 'taking', 'black', '.']",86
3644,Alyn Velaryon bastard born Mouse formally installed Lord Tides Master Driftmark . Whereupon set King ’ Landing claim Sea Snake ’ place amongst regent . Even boy Lord Alyn never lacked boldness . The Hand thanked sent home…understandably Alyn Velaryon sixteen 132 AC . Lord Corlys ’ seat upon council regent already offered older seasoned man,"['Alyn', 'Velaryon', 'bastard', 'born', 'Mouse', 'formally', 'installed', 'Lord', 'Tides', 'Master', 'Driftmark', '.', 'Whereupon', 'set', 'King', '’', 'Landing', 'claim', 'Sea', 'Snake', '’', 'place', 'amongst', 'regent', '.', 'Even', 'boy', 'Lord', 'Alyn', 'never', 'lacked', 'boldness', '.', 'The', 'Hand', 'thanked', 'sent', 'home…understandably', 'Alyn', 'Velaryon', 'sixteen', '132', 'AC', '.', 'Lord', 'Corlys', '’', 'seat', 'upon', 'council', 'regent', 'already', 'offered', 'older', 'seasoned', 'man']",56
3646,Unwin Peake Lord Starpike Lord Dunstonbury Lord Whitegrove .,"['Unwin', 'Peake', 'Lord', 'Starpike', 'Lord', 'Dunstonbury', 'Lord', 'Whitegrove', '.']",9
3647,Ser Tyland far pressing concern 132 AC matter succession . Whilst Lord Corlys old frail sudden death nonetheless served grim reminder man could die time even seemingly healthy young king like Aegon III . War illness accident…there many way die king perish would follow,"['Ser', 'Tyland', 'far', 'pressing', 'concern', '132', 'AC', 'matter', 'succession', '.', 'Whilst', 'Lord', 'Corlys', 'old', 'frail', 'sudden', 'death', 'nonetheless', 'served', 'grim', 'reminder', 'man', 'could', 'die', 'time', 'even', 'seemingly', 'healthy', 'young', 'king', 'like', 'Aegon', 'III', '.', 'War', 'illness', 'accident…there', 'many', 'way', 'die', 'king', 'perish', 'would', 'follow']",44
3648,“ If dy without heir shall dance however much may mislike music ” Lord Manfryd Mooton warned fellow regent . Queen Jaehaera ’ claim strong king ’ stronger mind notion placing sweet simple frightened child Iron Throne madness agreed . King Aegon asked put forward cupbearer Gaemon Palehair reminding regent boy “ king before. ” That impossible well .,"['“', 'If', 'dy', 'without', 'heir', 'shall', 'dance', 'however', 'much', 'may', 'mislike', 'music', '”', 'Lord', 'Manfryd', 'Mooton', 'warned', 'fellow', 'regent', '.', 'Queen', 'Jaehaera', '’', 'claim', 'strong', 'king', '’', 'stronger', 'mind', 'notion', 'placing', 'sweet', 'simple', 'frightened', 'child', 'Iron', 'Throne', 'madness', 'agreed', '.', 'King', 'Aegon', 'asked', 'put', 'forward', 'cupbearer', 'Gaemon', 'Palehair', 'reminding', 'regent', 'boy', '“', 'king', 'before', '.', '”', 'That', 'impossible', 'well', '.']",60
3649,In truth two claimant realm like accept king ’ half sister Baela Rhaena Targaryen Prince Daemon ’ twin daughter first wife Lady Laena Velaryon . The girl sixteen year age tall slim silver haired much darling city . King Aegon seldom set foot outside Red Keep coronation little queen never left apartment past year Rhaena Baela riding hunt hawk giving alms poor receiving envoy visiting lord King ’ Hand serving hostess feast masque ball none yet . The twin Targaryens people ever saw .,"['In', 'truth', 'two', 'claimant', 'realm', 'like', 'accept', 'king', '’', 'half', 'sister', 'Baela', 'Rhaena', 'Targaryen', 'Prince', 'Daemon', '’', 'twin', 'daughter', 'first', 'wife', 'Lady', 'Laena', 'Velaryon', '.', 'The', 'girl', 'sixteen', 'year', 'age', 'tall', 'slim', 'silver', 'haired', 'much', 'darling', 'city', '.', 'King', 'Aegon', 'seldom', 'set', 'foot', 'outside', 'Red', 'Keep', 'coronation', 'little', 'queen', 'never', 'left', 'apartment', 'past', 'year', 'Rhaena', 'Baela', 'riding', 'hunt', 'hawk', 'giving', 'alms', 'poor', 'receiving', 'envoy', 'visiting', 'lord', 'King', '’', 'Hand', 'serving', 'hostess', 'feast', 'masque', 'ball', 'none', 'yet', '.', 'The', 'twin', 'Targaryens', 'people', 'ever', 'saw', '.']",84
3650,Yet even council encountered difficulty division . When Leowyn Corbray said “ Lady Rhaena would make splendid queen ” Ser Tyland pointed Baela first mother ’ womb . “ Baela wild ” countered Ser Torrhen Manderly . “ How rule realm rule ” Ser Willis Fell agreed . “ It must Rhaena . She dragon sister not. ” When Lord Corbray answered “ Baela flew dragon Rhaena hatchling ” Roland Westerling replied “ Baela ’ dragon brought late king . There many realm forgotten . Crown rip old wound open . ”,"['Yet', 'even', 'council', 'encountered', 'difficulty', 'division', '.', 'When', 'Leowyn', 'Corbray', 'said', '“', 'Lady', 'Rhaena', 'would', 'make', 'splendid', 'queen', '”', 'Ser', 'Tyland', 'pointed', 'Baela', 'first', 'mother', '’', 'womb', '.', '“', 'Baela', 'wild', '”', 'countered', 'Ser', 'Torrhen', 'Manderly', '.', '“', 'How', 'rule', 'realm', 'rule', '”', 'Ser', 'Willis', 'Fell', 'agreed', '.', '“', 'It', 'must', 'Rhaena', '.', 'She', 'dragon', 'sister', 'not', '.', '”', 'When', 'Lord', 'Corbray', 'answered', '“', 'Baela', 'flew', 'dragon', 'Rhaena', 'hatchling', '”', 'Roland', 'Westerling', 'replied', '“', 'Baela', '’', 'dragon', 'brought', 'late', 'king', '.', 'There', 'many', 'realm', 'forgotten', '.', 'Crown', 'rip', 'old', 'wound', 'open', '.', '”']",93
